deputado,partido,municipio,classe_destino,votos,pct_votos,valor_empenhado,pct_emendas
YANDRA DE ANDRE,UNIÃO,ARACAJU,DENTRO,13629,10.37,349997.56,0.31
YANDRA DE ANDRE,UNIÃO,JAPARATUBA,DENTRO,5652,4.30,0.0,0.0
YANDRA DE ANDRE,UNIÃO,ITABAIANA,DENTRO,4521,3.44,0.0,0.0
YANDRA DE ANDRE,UNIÃO,TOBIAS BARRETO,DENTRO,4478,3.41,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CAPELA,DENTRO,4403,3.35,0.0,0.0
YANDRA DE ANDRE,UNIÃO,FREI PAULO,DENTRO,4369,3.32,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SIMÃO DIAS,DENTRO,3922,2.98,0.0,0.0
YANDRA DE ANDRE,UNIÃO,NOSSA SENHORA DO SOCORRO,DENTRO,3613,2.75,0.0,0.0
YANDRA DE ANDRE,UNIÃO,ESTÂNCIA,DENTRO,3507,2.67,0.0,0.0
YANDRA DE ANDRE,UNIÃO,NOSSA SENHORA DAS DORES,DENTRO,3450,2.62,0.0,0.0
YANDRA DE ANDRE,UNIÃO,AREIA BRANCA,DENTRO,2949,2.24,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CANINDÉ DE SÃO FRANCISCO,DENTRO,2757,2.10,0.0,0.0
YANDRA DE ANDRE,UNIÃO,ITAPORANGA D'AJUDA,DENTRO,2744,2.09,0.0,0.0
YANDRA DE ANDRE,UNIÃO,POÇO REDONDO,DENTRO,2737,2.08,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CAMPO DO BRITO,DENTRO,2469,1.88,0.0,0.0
YANDRA DE ANDRE,UNIÃO,UMBAÚBA,DENTRO,2466,1.88,0.0,0.0
YANDRA DE ANDRE,UNIÃO,PIRAMBU,DENTRO,2420,1.84,0.0,0.0
YANDRA DE ANDRE,UNIÃO,PACATUBA,DENTRO,2396,1.82,0.0,0.0
YANDRA DE ANDRE,UNIÃO,POÇO VERDE,DENTRO,2275,1.73,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SÃO DOMINGOS,DENTRO,2267,1.72,0.0,0.0
YANDRA DE ANDRE,UNIÃO,MONTE ALEGRE DE SERGIPE,DENTRO,2223,1.69,0.0,0.0
YANDRA DE ANDRE,UNIÃO,BOQUIM,DENTRO,2214,1.68,0.0,0.0
YANDRA DE ANDRE,UNIÃO,BARRA DOS COQUEIROS,DENTRO,2173,1.65,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CARMÓPOLIS,DENTRO,2073,1.58,0.0,0.0
YANDRA DE ANDRE,UNIÃO,LAGARTO,DENTRO,1928,1.47,0.0,0.0
YANDRA DE ANDRE,UNIÃO,LARANJEIRAS,DENTRO,1873,1.42,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SANTO AMARO DAS BROTAS,DENTRO,1869,1.42,0.0,0.0
YANDRA DE ANDRE,UNIÃO,PROPRIÁ,DENTRO,1867,1.42,0.0,0.0
YANDRA DE ANDRE,UNIÃO,NEÓPOLIS,DENTRO,1851,1.41,0.0,0.0
YANDRA DE ANDRE,UNIÃO,NOSSA SENHORA DA GLÓRIA,DENTRO,1699,1.29,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CEDRO DE SÃO JOÃO,DENTRO,1627,1.24,0.0,0.0
YANDRA DE ANDRE,UNIÃO,AQUIDABÃ,DENTRO,1527,1.16,0.0,0.0
YANDRA DE ANDRE,UNIÃO,ILHA DAS FLORES,DENTRO,1480,1.13,0.0,0.0
YANDRA DE ANDRE,UNIÃO,MARUIM,DENTRO,1452,1.10,0.0,0.0
YANDRA DE ANDRE,UNIÃO,INDIAROBA,DENTRO,1374,1.05,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SÃO MIGUEL DO ALEIXO,DENTRO,1367,1.04,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SÃO CRISTÓVÃO,DENTRO,1304,0.99,0.0,0.0
YANDRA DE ANDRE,UNIÃO,JAPOATÃ,DENTRO,1249,0.95,0.0,0.0
YANDRA DE ANDRE,UNIÃO,RIACHÃO DO DANTAS,DENTRO,1245,0.95,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SIRIRI,DENTRO,1157,0.88,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CANHOBA,DENTRO,1153,0.88,0.0,0.0
YANDRA DE ANDRE,UNIÃO,PORTO DA FOLHA,DENTRO,1108,0.84,0.0,0.0
YANDRA DE ANDRE,UNIÃO,ROSÁRIO DO CATETE,DENTRO,1078,0.82,0.0,0.0
YANDRA DE ANDRE,UNIÃO,MURIBECA,DENTRO,1053,0.80,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CARIRA,DENTRO,984,0.75,0.0,0.0
YANDRA DE ANDRE,UNIÃO,RIBEIRÓPOLIS,DENTRO,967,0.74,0.0,0.0
YANDRA DE ANDRE,UNIÃO,GARARU,DENTRO,924,0.70,0.0,0.0
YANDRA DE ANDRE,UNIÃO,GRACCHO CARDOSO,DENTRO,914,0.70,0.0,0.0
YANDRA DE ANDRE,UNIÃO,GENERAL MAYNARD,DENTRO,814,0.62,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SANTA LUZIA DO ITANHY,DENTRO,796,0.61,0.0,0.0
YANDRA DE ANDRE,UNIÃO,AMPARO DO SÃO FRANCISCO,DENTRO,778,0.59,0.0,0.0
YANDRA DE ANDRE,UNIÃO,TOMAR DO GERU,DENTRO,650,0.49,0.0,0.0
YANDRA DE ANDRE,UNIÃO,FEIRA NOVA,DENTRO,626,0.48,0.0,0.0
YANDRA DE ANDRE,UNIÃO,PEDRA MOLE,DENTRO,597,0.45,0.0,0.0
YANDRA DE ANDRE,UNIÃO,RIACHUELO,DENTRO,580,0.44,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CUMBE,DENTRO,560,0.43,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SALGADO,DENTRO,557,0.42,0.0,0.0
YANDRA DE ANDRE,UNIÃO,ARAUÁ,DENTRO,514,0.39,0.0,0.0
YANDRA DE ANDRE,UNIÃO,ITABI,DENTRO,500,0.38,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SANTA ROSA DE LIMA,DENTRO,493,0.37,0.0,0.0
YANDRA DE ANDRE,UNIÃO,NOSSA SENHORA APARECIDA,DENTRO,459,0.35,0.0,0.0
YANDRA DE ANDRE,UNIÃO,ITABAIANINHA,DENTRO,454,0.35,0.0,0.0
YANDRA DE ANDRE,UNIÃO,PEDRINHAS,DENTRO,442,0.34,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SANTANA DO SÃO FRANCISCO,DENTRO,422,0.32,0.0,0.0
YANDRA DE ANDRE,UNIÃO,BREJO GRANDE,DENTRO,404,0.31,0.0,0.0
YANDRA DE ANDRE,UNIÃO,MALHADOR,DENTRO,389,0.30,0.0,0.0
YANDRA DE ANDRE,UNIÃO,PINHÃO,DENTRO,348,0.26,0.0,0.0
YANDRA DE ANDRE,UNIÃO,TELHA,DENTRO,346,0.26,0.0,0.0
YANDRA DE ANDRE,UNIÃO,NOSSA SENHORA DE LOURDES,DENTRO,338,0.26,0.0,0.0
YANDRA DE ANDRE,UNIÃO,MACAMBIRA,DENTRO,317,0.24,0.0,0.0
YANDRA DE ANDRE,UNIÃO,CRISTINÁPOLIS,DENTRO,314,0.24,0.0,0.0
YANDRA DE ANDRE,UNIÃO,MALHADA DOS BOIS,DENTRO,294,0.22,0.0,0.0
YANDRA DE ANDRE,UNIÃO,DIVINA PASTORA,DENTRO,288,0.22,0.0,0.0
YANDRA DE ANDRE,UNIÃO,SÃO FRANCISCO,DENTRO,234,0.18,0.0,0.0
YANDRA DE ANDRE,UNIÃO,MOITA BONITA,DENTRO,200,0.15,0.0,0.0
YANDRA DE ANDRE,UNIÃO,NACIONAL / MÚLTIPLO / OUTRA UF SEM MUNICÍPIO,AMPLO,0,0,113840658.08,99.69
ICARO DE VALMIR,PL,ITABAIANA,DENTRO,24987,32.92,2035792.0,1.72
ICARO DE VALMIR,PL,ARACAJU,DENTRO,8842,11.65,0.0,0.0
ICARO DE VALMIR,PL,CAMPO DO BRITO,DENTRO,3164,4.17,0.0,0.0
ICARO DE VALMIR,PL,MALHADOR,DENTRO,3143,4.14,312730.0,0.26
ICARO DE VALMIR,PL,AREIA BRANCA,DENTRO,2790,3.68,0.0,0.0
ICARO DE VALMIR,PL,CARIRA,DENTRO,2568,3.38,0.0,0.0
ICARO DE VALMIR,PL,FREI PAULO,DENTRO,2467,3.25,0.0,0.0
ICARO DE VALMIR,PL,MACAMBIRA,DENTRO,2340,3.08,0.0,0.0
ICARO DE VALMIR,PL,NOSSA SENHORA APARECIDA,DENTRO,2211,2.91,0.0,0.0
ICARO DE VALMIR,PL,NOSSA SENHORA DO SOCORRO,DENTRO,1994,2.63,0.0,0.0
ICARO DE VALMIR,PL,RIBEIRÓPOLIS,DENTRO,1936,2.55,0.0,0.0
ICARO DE VALMIR,PL,PINHÃO,DENTRO,1560,2.06,0.0,0.0
ICARO DE VALMIR,PL,LARANJEIRAS,DENTRO,1243,1.64,0.0,0.0
ICARO DE VALMIR,PL,SÃO DOMINGOS,DENTRO,1079,1.42,0.0,0.0
ICARO DE VALMIR,PL,NOSSA SENHORA DAS DORES,DENTRO,1014,1.34,0.0,0.0
ICARO DE VALMIR,PL,POÇO REDONDO,DENTRO,863,1.14,0.0,0.0
ICARO DE VALMIR,PL,LAGARTO,DENTRO,826,1.09,0.0,0.0
ICARO DE VALMIR,PL,NOSSA SENHORA DA GLÓRIA,DENTRO,764,1.01,0.0,0.0
ICARO DE VALMIR,PL,BOQUIM,DENTRO,679,0.89,0.0,0.0
ICARO DE VALMIR,PL,SÃO CRISTÓVÃO,DENTRO,666,0.88,0.0,0.0
ICARO DE VALMIR,PL,RIACHUELO,DENTRO,665,0.88,0.0,0.0
ICARO DE VALMIR,PL,MOITA BONITA,DENTRO,653,0.86,0.0,0.0
ICARO DE VALMIR,PL,CAPELA,DENTRO,600,0.79,0.0,0.0
ICARO DE VALMIR,PL,ITAPORANGA D'AJUDA,DENTRO,571,0.75,0.0,0.0
ICARO DE VALMIR,PL,RIACHÃO DO DANTAS,DENTRO,446,0.59,0.0,0.0
ICARO DE VALMIR,PL,PACATUBA,DENTRO,397,0.52,0.0,0.0
ICARO DE VALMIR,PL,SANTO AMARO DAS BROTAS,DENTRO,366,0.48,0.0,0.0
ICARO DE VALMIR,PL,BARRA DOS COQUEIROS,DENTRO,352,0.46,0.0,0.0
ICARO DE VALMIR,PL,AQUIDABÃ,DENTRO,350,0.46,0.0,0.0
ICARO DE VALMIR,PL,SÃO MIGUEL DO ALEIXO,DENTRO,343,0.45,0.0,0.0
ICARO DE VALMIR,PL,PEDRA MOLE,DENTRO,334,0.44,0.0,0.0
ICARO DE VALMIR,PL,BREJO GRANDE,DENTRO,321,0.42,0.0,0.0
ICARO DE VALMIR,PL,SIRIRI,DENTRO,289,0.38,0.0,0.0
ICARO DE VALMIR,PL,SANTA ROSA DE LIMA,DENTRO,275,0.36,0.0,0.0
ICARO DE VALMIR,PL,CARMÓPOLIS,DENTRO,259,0.34,0.0,0.0
ICARO DE VALMIR,PL,ROSÁRIO DO CATETE,DENTRO,258,0.34,0.0,0.0
ICARO DE VALMIR,PL,CANINDÉ DE SÃO FRANCISCO,DENTRO,254,0.33,0.0,0.0
ICARO DE VALMIR,PL,MARUIM,DENTRO,238,0.31,0.0,0.0
ICARO DE VALMIR,PL,SANTANA DO SÃO FRANCISCO,DENTRO,214,0.28,0.0,0.0
ICARO DE VALMIR,PL,PROPRIÁ,DENTRO,201,0.26,0.0,0.0
ICARO DE VALMIR,PL,DIVINA PASTORA,DENTRO,179,0.24,0.0,0.0
ICARO DE VALMIR,PL,TOBIAS BARRETO,DENTRO,179,0.24,0.0,0.0
ICARO DE VALMIR,PL,GRACCHO CARDOSO,DENTRO,178,0.23,0.0,0.0
ICARO DE VALMIR,PL,PORTO DA FOLHA,DENTRO,161,0.21,0.0,0.0
ICARO DE VALMIR,PL,ESTÂNCIA,DENTRO,156,0.21,0.0,0.0
ICARO DE VALMIR,PL,NOSSA SENHORA DE LOURDES,DENTRO,147,0.19,0.0,0.0
ICARO DE VALMIR,PL,POÇO VERDE,DENTRO,146,0.19,0.0,0.0
ICARO DE VALMIR,PL,PIRAMBU,DENTRO,146,0.19,0.0,0.0
ICARO DE VALMIR,PL,MONTE ALEGRE DE SERGIPE,DENTRO,140,0.18,0.0,0.0
ICARO DE VALMIR,PL,ITABI,DENTRO,138,0.18,399381.0,0.34
ICARO DE VALMIR,PL,GARARU,DENTRO,133,0.18,0.0,0.0
ICARO DE VALMIR,PL,SALGADO,DENTRO,130,0.17,0.0,0.0
ICARO DE VALMIR,PL,SIMÃO DIAS,DENTRO,129,0.17,0.0,0.0
ICARO DE VALMIR,PL,JAPARATUBA,DENTRO,112,0.15,0.0,0.0
ICARO DE VALMIR,PL,MURIBECA,DENTRO,111,0.15,0.0,0.0
ICARO DE VALMIR,PL,CUMBE,DENTRO,105,0.14,0.0,0.0
ICARO DE VALMIR,PL,UMBAÚBA,DENTRO,104,0.14,0.0,0.0
ICARO DE VALMIR,PL,ITABAIANINHA,DENTRO,104,0.14,0.0,0.0
ICARO DE VALMIR,PL,NEÓPOLIS,DENTRO,103,0.14,0.0,0.0
ICARO DE VALMIR,PL,JAPOATÃ,DENTRO,100,0.13,0.0,0.0
ICARO DE VALMIR,PL,TELHA,DENTRO,84,0.11,0.0,0.0
ICARO DE VALMIR,PL,CRISTINÁPOLIS,DENTRO,67,0.09,0.0,0.0
ICARO DE VALMIR,PL,FEIRA NOVA,DENTRO,62,0.08,0.0,0.0
ICARO DE VALMIR,PL,CANHOBA,DENTRO,61,0.08,0.0,0.0
ICARO DE VALMIR,PL,PEDRINHAS,DENTRO,59,0.08,0.0,0.0
ICARO DE VALMIR,PL,TOMAR DO GERU,DENTRO,58,0.08,0.0,0.0
ICARO DE VALMIR,PL,INDIAROBA,DENTRO,44,0.06,0.0,0.0
ICARO DE VALMIR,PL,ARAUÁ,DENTRO,43,0.06,0.0,0.0
ICARO DE VALMIR,PL,CEDRO DE SÃO JOÃO,DENTRO,41,0.05,0.0,0.0
ICARO DE VALMIR,PL,ILHA DAS FLORES,DENTRO,37,0.05,0.0,0.0
ICARO DE VALMIR,PL,SANTA LUZIA DO ITANHY,DENTRO,37,0.05,0.0,0.0
ICARO DE VALMIR,PL,GENERAL MAYNARD,DENTRO,29,0.04,0.0,0.0
ICARO DE VALMIR,PL,SÃO FRANCISCO,DENTRO,23,0.03,0.0,0.0
ICARO DE VALMIR,PL,MALHADA DOS BOIS,DENTRO,22,0.03,0.0,0.0
ICARO DE VALMIR,PL,AMPARO DO SÃO FRANCISCO,DENTRO,22,0.03,0.0,0.0
ICARO DE VALMIR,PL,NACIONAL / MÚLTIPLO / OUTRA UF SEM MUNICÍPIO,AMPLO,0,0,115433127.0,97.67
FABIO REIS,PSD,LAGARTO,DENTRO,19867,26.19,4999679.06,3.51
FABIO REIS,PSD,LARANJEIRAS,DENTRO,3859,5.09,0.0,0.0
FABIO REIS,PSD,CARIRA,DENTRO,3659,4.82,0.0,0.0
FABIO REIS,PSD,RIACHÃO DO DANTAS,DENTRO,3634,4.79,0.0,0.0
FABIO REIS,PSD,TOBIAS BARRETO,DENTRO,3579,4.72,0.0,0.0
FABIO REIS,PSD,ARACAJU,DENTRO,3534,4.66,0.0,0.0
FABIO REIS,PSD,INDIAROBA,DENTRO,2820,3.72,0.0,0.0
FABIO REIS,PSD,SALGADO,DENTRO,2628,3.46,0.0,0.0
FABIO REIS,PSD,SÃO CRISTÓVÃO,DENTRO,2495,3.29,0.0,0.0
FABIO REIS,PSD,JAPOATÃ,DENTRO,2381,3.14,0.0,0.0
FABIO REIS,PSD,SANTA LUZIA DO ITANHY,DENTRO,2205,2.91,0.0,0.0
FABIO REIS,PSD,BOQUIM,DENTRO,1651,2.18,0.0,0.0
FABIO REIS,PSD,SIMÃO DIAS,DENTRO,1419,1.87,0.0,0.0
FABIO REIS,PSD,NOSSA SENHORA DO SOCORRO,DENTRO,1403,1.85,0.0,0.0
FABIO REIS,PSD,TOMAR DO GERU,DENTRO,1298,1.71,0.0,0.0
FABIO REIS,PSD,NOSSA SENHORA DE LOURDES,DENTRO,1224,1.61,0.0,0.0
FABIO REIS,PSD,NOSSA SENHORA APARECIDA,DENTRO,1181,1.56,0.0,0.0
FABIO REIS,PSD,PEDRINHAS,DENTRO,1129,1.49,0.0,0.0
FABIO REIS,PSD,CUMBE,DENTRO,1122,1.48,0.0,0.0
FABIO REIS,PSD,TELHA,DENTRO,1101,1.45,0.0,0.0
FABIO REIS,PSD,RIACHUELO,DENTRO,1082,1.43,0.0,0.0
FABIO REIS,PSD,MACAMBIRA,DENTRO,1072,1.41,0.0,0.0
FABIO REIS,PSD,SÃO FRANCISCO,DENTRO,911,1.20,0.0,0.0
FABIO REIS,PSD,ESTÂNCIA,DENTRO,845,1.11,0.0,0.0
FABIO REIS,PSD,ITAPORANGA D'AJUDA,DENTRO,798,1.05,0.0,0.0
FABIO REIS,PSD,PROPRIÁ,DENTRO,755,1.00,0.0,0.0
FABIO REIS,PSD,NEÓPOLIS,DENTRO,716,0.94,0.0,0.0
FABIO REIS,PSD,PINHÃO,DENTRO,519,0.68,0.0,0.0
FABIO REIS,PSD,CAMPO DO BRITO,DENTRO,465,0.61,0.0,0.0
FABIO REIS,PSD,SANTANA DO SÃO FRANCISCO,DENTRO,428,0.56,0.0,0.0
FABIO REIS,PSD,AQUIDABÃ,DENTRO,405,0.53,0.0,0.0
FABIO REIS,PSD,SÃO DOMINGOS,DENTRO,377,0.50,0.0,0.0
FABIO REIS,PSD,ITABAIANINHA,DENTRO,374,0.49,0.0,0.0
FABIO REIS,PSD,ITABAIANA,DENTRO,370,0.49,0.0,0.0
FABIO REIS,PSD,FEIRA NOVA,DENTRO,362,0.48,0.0,0.0
FABIO REIS,PSD,NOSSA SENHORA DAS DORES,DENTRO,356,0.47,0.0,0.0
FABIO REIS,PSD,ILHA DAS FLORES,DENTRO,352,0.46,399991.0,0.28
FABIO REIS,PSD,NOSSA SENHORA DA GLÓRIA,DENTRO,294,0.39,0.0,0.0
FABIO REIS,PSD,ROSÁRIO DO CATETE,DENTRO,263,0.35,0.0,0.0
FABIO REIS,PSD,FREI PAULO,DENTRO,263,0.35,0.0,0.0
FABIO REIS,PSD,POÇO VERDE,DENTRO,241,0.32,0.0,0.0
FABIO REIS,PSD,BREJO GRANDE,DENTRO,224,0.30,0.0,0.0
FABIO REIS,PSD,UMBAÚBA,DENTRO,201,0.27,0.0,0.0
FABIO REIS,PSD,CAPELA,DENTRO,159,0.21,0.0,0.0
FABIO REIS,PSD,SIRIRI,DENTRO,146,0.19,0.0,0.0
FABIO REIS,PSD,MURIBECA,DENTRO,139,0.18,0.0,0.0
FABIO REIS,PSD,POÇO REDONDO,DENTRO,127,0.17,0.0,0.0
FABIO REIS,PSD,BARRA DOS COQUEIROS,DENTRO,111,0.15,0.0,0.0
FABIO REIS,PSD,CARMÓPOLIS,DENTRO,105,0.14,0.0,0.0
FABIO REIS,PSD,RIBEIRÓPOLIS,DENTRO,101,0.13,0.0,0.0
FABIO REIS,PSD,PORTO DA FOLHA,DENTRO,92,0.12,0.0,0.0
FABIO REIS,PSD,CRISTINÁPOLIS,DENTRO,90,0.12,0.0,0.0
FABIO REIS,PSD,PACATUBA,DENTRO,87,0.11,0.0,0.0
FABIO REIS,PSD,MARUIM,DENTRO,83,0.11,0.0,0.0
FABIO REIS,PSD,GENERAL MAYNARD,DENTRO,83,0.11,0.0,0.0
FABIO REIS,PSD,ARAUÁ,DENTRO,82,0.11,0.0,0.0
FABIO REIS,PSD,GARARU,DENTRO,69,0.09,0.0,0.0
FABIO REIS,PSD,GRACCHO CARDOSO,DENTRO,53,0.07,0.0,0.0
FABIO REIS,PSD,AREIA BRANCA,DENTRO,52,0.07,0.0,0.0
FABIO REIS,PSD,PIRAMBU,DENTRO,41,0.05,0.0,0.0
FABIO REIS,PSD,MOITA BONITA,DENTRO,35,0.05,0.0,0.0
FABIO REIS,PSD,MONTE ALEGRE DE SERGIPE,DENTRO,35,0.05,0.0,0.0
FABIO REIS,PSD,PEDRA MOLE,DENTRO,31,0.04,0.0,0.0
FABIO REIS,PSD,JAPARATUBA,DENTRO,31,0.04,0.0,0.0
FABIO REIS,PSD,CEDRO DE SÃO JOÃO,DENTRO,30,0.04,0.0,0.0
FABIO REIS,PSD,ITABI,DENTRO,27,0.04,0.0,0.0
FABIO REIS,PSD,MALHADOR,DENTRO,26,0.03,0.0,0.0
FABIO REIS,PSD,SÃO MIGUEL DO ALEIXO,DENTRO,24,0.03,0.0,0.0
FABIO REIS,PSD,CANINDÉ DE SÃO FRANCISCO,DENTRO,23,0.03,0.0,0.0
