deputado,partido,municipio,classe_destino,votos,pct_votos,valor_empenhado,pct_emendas
LEO PRATES,PDT,ABAIRA,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,JABORANDI,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,MORTUGABA,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,SANTA LUZIA,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,CAMPO ALEGRE DE LOURDES,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,IUIU,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,ERICO CARDOSO,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,CATOLANDIA,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,ARATACA,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,PRESIDENTE JANIO QUADROS,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,JACARACI,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,BOM JESUS DA SERRA,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,RIO DE CONTAS,DENTRO,1,0.00,0.0,0.0
LEO PRATES,PDT,BAIANOPOLIS,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,SAO DESIDERIO,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,CANAPOLIS,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,IPUPIARA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,CORIBE,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,UNA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,SANTA BRIGIDA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,GUAJERU,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,ALMADINA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,NOVO TRIUNFO,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,FORMOSA DO RIO PRETO,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,SAO FELIX DO CORIBE,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,SERRA DOURADA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,FEIRA DA MATA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,RIO DO PIRES,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,MIRANTE,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,MALHADA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,PIRIPA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,MORPARA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,ITAJU DO COLONIA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,SAO JOSE DA VITORIA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,RODELAS,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,WANDERLEY,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,BANZAE,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,CORONEL JOAO SA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,CORDEIROS,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,BREJOLANDIA,DENTRO,0,0.00,0.0,0.0
LEO PRATES,PDT,MULTIPLO,AMPLO,0,0,72837000.0,63.44
LEO PRATES,PDT,SEM INFORMACAO,AMPLO,0,0,16577843.1,14.44
LEO PRATES,PDT,MORRO DO CHAPEU (BAHIA),FORA,0,0,5497080.0,4.79
LEO PRATES,PDT,MURITIBA (BAHIA),FORA,0,0,4999257.0,4.35
LEO PRATES,PDT,VITORIA DA CONQUISTA (BAHIA),FORA,0,0,3010781.6,2.62
LEO PRATES,PDT,SITIO DO MATO (BAHIA),FORA,0,0,2000000.0,1.74
LEO PRATES,PDT,SANTO ANTONIO DE JESUS (BAHIA),FORA,0,0,1790000.0,1.56
LEO PRATES,PDT,ITUBERA (BAHIA),FORA,0,0,1000000.0,0.87
LEO PRATES,PDT,IBOTIRAMA (BAHIA),FORA,0,0,1000000.0,0.87
LEO PRATES,PDT,FATIMA (BAHIA),FORA,0,0,1000000.0,0.87
LEO PRATES,PDT,PIRAI DO NORTE (BAHIA),FORA,0,0,1000000.0,0.87
LEO PRATES,PDT,SALVADOR (BAHIA),FORA,0,0,1000000.0,0.87
LEO PRATES,PDT,TABOCAS DO BREJO VELHO (BAHIA),FORA,0,0,1000000.0,0.87
LEO PRATES,PDT,CABACEIRAS DO PARAGUACU (BAHIA),FORA,0,0,604600.0,0.53
LEO PRATES,PDT,ITORORO (BAHIA),FORA,0,0,600000.0,0.52
LEO PRATES,PDT,LAPAO (BAHIA),FORA,0,0,500000.0,0.44
LEO PRATES,PDT,ITAGIMIRIM (BAHIA),FORA,0,0,400000.0,0.35
DEPUTADO DAL,UNIÃO,SALVADOR,DENTRO,8938,6.36,0.0,0
DEPUTADO DAL,UNIÃO,AMARGOSA,DENTRO,5881,4.19,0.0,0
DEPUTADO DAL,UNIÃO,VALENCA,DENTRO,5847,4.16,0.0,0
DEPUTADO DAL,UNIÃO,PRESIDENTE TANCREDO NEVES,DENTRO,4971,3.54,0.0,0
DEPUTADO DAL,UNIÃO,SANTO ANTONIO DE JESUS,DENTRO,4862,3.46,0.0,0
DEPUTADO DAL,UNIÃO,SAPEACU,DENTRO,4027,2.87,0.0,0
DEPUTADO DAL,UNIÃO,ITAMARAJU,DENTRO,3863,2.75,0.0,0
DEPUTADO DAL,UNIÃO,MUTUIPE,DENTRO,3438,2.45,0.0,0
DEPUTADO DAL,UNIÃO,LAJE,DENTRO,3146,2.24,0.0,0
DEPUTADO DAL,UNIÃO,RIACHO DE SANTANA,DENTRO,2982,2.12,0.0,0
DEPUTADO DAL,UNIÃO,NAZARE,DENTRO,2925,2.08,0.0,0
DEPUTADO DAL,UNIÃO,ALAGOINHAS,DENTRO,2914,2.07,0.0,0
DEPUTADO DAL,UNIÃO,JABORANDI,DENTRO,2857,2.03,0.0,0
DEPUTADO DAL,UNIÃO,UBAIRA,DENTRO,2601,1.85,0.0,0
DEPUTADO DAL,UNIÃO,CAMACA,DENTRO,2540,1.81,0.0,0
DEPUTADO DAL,UNIÃO,CORRENTINA,DENTRO,2505,1.78,0.0,0
DEPUTADO DAL,UNIÃO,ITAQUARA,DENTRO,2476,1.76,0.0,0
DEPUTADO DAL,UNIÃO,NOVA ITARANA,DENTRO,2434,1.73,0.0,0
DEPUTADO DAL,UNIÃO,SAO MIGUEL DAS MATAS,DENTRO,2329,1.66,0.0,0
DEPUTADO DAL,UNIÃO,ITATIM,DENTRO,2095,1.49,0.0,0
DEPUTADO DAL,UNIÃO,WENCESLAU GUIMARAES,DENTRO,1838,1.31,0.0,0
DEPUTADO DAL,UNIÃO,JIQUIRICA,DENTRO,1604,1.14,0.0,0
DEPUTADO DAL,UNIÃO,MARACAS,DENTRO,1539,1.10,0.0,0
DEPUTADO DAL,UNIÃO,FORMOSA DO RIO PRETO,DENTRO,1515,1.08,0.0,0
DEPUTADO DAL,UNIÃO,GANDU,DENTRO,1448,1.03,0.0,0
DEPUTADO DAL,UNIÃO,JAGUAQUARA,DENTRO,1447,1.03,0.0,0
DEPUTADO DAL,UNIÃO,PAU BRASIL,DENTRO,1374,0.98,0.0,0
DEPUTADO DAL,UNIÃO,ELISIO MEDRADO,DENTRO,1343,0.96,0.0,0
DEPUTADO DAL,UNIÃO,CASTRO ALVES,DENTRO,1305,0.93,0.0,0
DEPUTADO DAL,UNIÃO,NILO PECANHA,DENTRO,1289,0.92,0.0,0
DEPUTADO DAL,UNIÃO,JAGUARIPE,DENTRO,1249,0.89,0.0,0
DEPUTADO DAL,UNIÃO,ITIRUCU,DENTRO,1202,0.86,0.0,0
DEPUTADO DAL,UNIÃO,UTINGA,DENTRO,1171,0.83,0.0,0
DEPUTADO DAL,UNIÃO,JEQUIE,DENTRO,1165,0.83,0.0,0
DEPUTADO DAL,UNIÃO,CAIRU,DENTRO,1082,0.77,0.0,0
DEPUTADO DAL,UNIÃO,LAURO DE FREITAS,DENTRO,1006,0.72,0.0,0
DEPUTADO DAL,UNIÃO,SANTO ESTEVAO,DENTRO,982,0.70,0.0,0
DEPUTADO DAL,UNIÃO,RUY BARBOSA,DENTRO,967,0.69,0.0,0
DEPUTADO DAL,UNIÃO,IACU,DENTRO,955,0.68,0.0,0
DEPUTADO DAL,UNIÃO,RETIROLANDIA,DENTRO,936,0.67,0.0,0
DEPUTADO DAL,UNIÃO,JACOBINA,DENTRO,928,0.66,0.0,0
DEPUTADO DAL,UNIÃO,SAO FELIPE,DENTRO,906,0.65,0.0,0
DEPUTADO DAL,UNIÃO,FEIRA DE SANTANA,DENTRO,902,0.64,0.0,0
DEPUTADO DAL,UNIÃO,CACHOEIRA,DENTRO,863,0.61,0.0,0
DEPUTADO DAL,UNIÃO,PORTO SEGURO,DENTRO,841,0.60,0.0,0
DEPUTADO DAL,UNIÃO,MILAGRES,DENTRO,825,0.59,0.0,0
DEPUTADO DAL,UNIÃO,VERA CRUZ,DENTRO,816,0.58,0.0,0
DEPUTADO DAL,UNIÃO,RAFAEL JAMBEIRO,DENTRO,812,0.58,0.0,0
DEPUTADO DAL,UNIÃO,BREJOES,DENTRO,808,0.58,0.0,0
DEPUTADO DAL,UNIÃO,VITORIA DA CONQUISTA,DENTRO,791,0.56,0.0,0
DEPUTADO DAL,UNIÃO,RIACHAO DAS NEVES,DENTRO,782,0.56,0.0,0
DEPUTADO DAL,UNIÃO,SANTA TEREZINHA,DENTRO,779,0.55,0.0,0
DEPUTADO DAL,UNIÃO,CRAVOLANDIA,DENTRO,760,0.54,0.0,0
DEPUTADO DAL,UNIÃO,ITABERABA,DENTRO,725,0.52,0.0,0
DEPUTADO DAL,UNIÃO,CANAPOLIS,DENTRO,708,0.50,0.0,0
DEPUTADO DAL,UNIÃO,ANGICAL,DENTRO,706,0.50,0.0,0
DEPUTADO DAL,UNIÃO,ITABUNA,DENTRO,667,0.47,0.0,0
DEPUTADO DAL,UNIÃO,SAO DESIDERIO,DENTRO,648,0.46,0.0,0
DEPUTADO DAL,UNIÃO,IPECAETA,DENTRO,625,0.45,0.0,0
DEPUTADO DAL,UNIÃO,BUERAREMA,DENTRO,620,0.44,0.0,0
DEPUTADO DAL,UNIÃO,IRAJUBA,DENTRO,613,0.44,0.0,0
DEPUTADO DAL,UNIÃO,ARATACA,DENTRO,604,0.43,0.0,0
DEPUTADO DAL,UNIÃO,ARACATU,DENTRO,589,0.42,0.0,0
DEPUTADO DAL,UNIÃO,IBOTIRAMA,DENTRO,584,0.42,0.0,0
DEPUTADO DAL,UNIÃO,SANTA MARIA DA VITORIA,DENTRO,560,0.40,0.0,0
DEPUTADO DAL,UNIÃO,GUARATINGA,DENTRO,534,0.38,0.0,0
DEPUTADO DAL,UNIÃO,NOVA VICOSA,DENTRO,529,0.38,0.0,0
DEPUTADO DAL,UNIÃO,TEOLANDIA,DENTRO,526,0.37,0.0,0
DEPUTADO DAL,UNIÃO,SANTA INES,DENTRO,502,0.36,0.0,0
DEPUTADO DAL,UNIÃO,CATU,DENTRO,502,0.36,0.0,0
DEPUTADO DAL,UNIÃO,SITIO DO MATO,DENTRO,489,0.35,0.0,0
DEPUTADO DAL,UNIÃO,GOVERNADOR MANGABEIRA,DENTRO,489,0.35,0.0,0
DEPUTADO DAL,UNIÃO,TEIXEIRA DE FREITAS,DENTRO,469,0.33,0.0,0
DEPUTADO DAL,UNIÃO,EUNAPOLIS,DENTRO,468,0.33,0.0,0
DEPUTADO DAL,UNIÃO,MURITIBA,DENTRO,449,0.32,0.0,0
DEPUTADO DAL,UNIÃO,ANGUERA,DENTRO,443,0.32,0.0,0
DEPUTADO DAL,UNIÃO,PALMEIRAS,DENTRO,442,0.31,0.0,0
DEPUTADO DAL,UNIÃO,SIMOES FILHO,DENTRO,429,0.31,0.0,0
DEPUTADO DAL,UNIÃO,PLANALTINO,DENTRO,403,0.29,0.0,0
DEPUTADO DAL,UNIÃO,ITUBERA,DENTRO,394,0.28,0.0,0
DEPUTADO DAL,UNIÃO,CRISTOPOLIS,DENTRO,388,0.28,0.0,0
DEPUTADO DAL,UNIÃO,ARATUIPE,DENTRO,367,0.26,0.0,0
DEPUTADO DAL,UNIÃO,LAJEDO DO TABOCAL,DENTRO,364,0.26,0.0,0
DEPUTADO DAL,UNIÃO,UBAITABA,DENTRO,364,0.26,0.0,0
DEPUTADO DAL,UNIÃO,MATINA,DENTRO,360,0.26,0.0,0
DEPUTADO DAL,UNIÃO,JUCURUCU,DENTRO,357,0.25,0.0,0
DEPUTADO DAL,UNIÃO,LIVRAMENTO DE NOSSA SENHORA,DENTRO,344,0.24,0.0,0
DEPUTADO DAL,UNIÃO,CAMACARI,DENTRO,335,0.24,0.0,0
DEPUTADO DAL,UNIÃO,ITAPITANGA,DENTRO,331,0.24,0.0,0
DEPUTADO DAL,UNIÃO,MAETINGA,DENTRO,319,0.23,0.0,0
DEPUTADO DAL,UNIÃO,MEDEIROS NETO,DENTRO,316,0.23,0.0,0
DEPUTADO DAL,UNIÃO,TAPEROA,DENTRO,312,0.22,0.0,0
DEPUTADO DAL,UNIÃO,SAUDE,DENTRO,298,0.21,0.0,0
DEPUTADO DAL,UNIÃO,CIPO,DENTRO,289,0.21,0.0,0
DEPUTADO DAL,UNIÃO,BAIXA GRANDE,DENTRO,279,0.20,0.0,0
DEPUTADO DAL,UNIÃO,SANTA RITA DE CASSIA,DENTRO,278,0.20,0.0,0
DEPUTADO DAL,UNIÃO,PILAO ARCADO,DENTRO,272,0.19,0.0,0
DEPUTADO DAL,UNIÃO,BARREIRAS,DENTRO,263,0.19,0.0,0
DEPUTADO DAL,UNIÃO,QUIXABEIRA,DENTRO,249,0.18,0.0,0
DEPUTADO DAL,UNIÃO,ITAMARI,DENTRO,249,0.18,0.0,0
DEPUTADO DAL,UNIÃO,CORIBE,DENTRO,242,0.17,0.0,0
DEPUTADO DAL,UNIÃO,ITAMBE,DENTRO,236,0.17,0.0,0
DEPUTADO DAL,UNIÃO,MALHADA,DENTRO,213,0.15,0.0,0
DEPUTADO DAL,UNIÃO,ALCOBACA,DENTRO,213,0.15,0.0,0
DEPUTADO DAL,UNIÃO,VARZEDO,DENTRO,209,0.15,0.0,0
DEPUTADO DAL,UNIÃO,PRADO,DENTRO,202,0.14,0.0,0
DEPUTADO DAL,UNIÃO,CAMPO ALEGRE DE LOURDES,DENTRO,188,0.13,0.0,0
DEPUTADO DAL,UNIÃO,UBATA,DENTRO,186,0.13,0.0,0
DEPUTADO DAL,UNIÃO,MUCURI,DENTRO,183,0.13,0.0,0
DEPUTADO DAL,UNIÃO,MONTE SANTO,DENTRO,166,0.12,0.0,0
DEPUTADO DAL,UNIÃO,MARCIONILIO SOUZA,DENTRO,165,0.12,0.0,0
DEPUTADO DAL,UNIÃO,CRUZ DAS ALMAS,DENTRO,161,0.11,0.0,0
DEPUTADO DAL,UNIÃO,ITABELA,DENTRO,157,0.11,0.0,0
DEPUTADO DAL,UNIÃO,NOVA SOURE,DENTRO,157,0.11,0.0,0
DEPUTADO DAL,UNIÃO,BOA NOVA,DENTRO,142,0.10,0.0,0
DEPUTADO DAL,UNIÃO,TABOCAS DO BREJO VELHO,DENTRO,142,0.10,0.0,0
DEPUTADO DAL,UNIÃO,MUNIZ FERREIRA,DENTRO,137,0.10,0.0,0
DEPUTADO DAL,UNIÃO,MASCOTE,DENTRO,133,0.09,0.0,0
DEPUTADO DAL,UNIÃO,CONCEICAO DO ALMEIDA,DENTRO,128,0.09,0.0,0
DEPUTADO DAL,UNIÃO,ITAPICURU,DENTRO,127,0.09,0.0,0
DEPUTADO DAL,UNIÃO,LUIS EDUARDO MAGALHAES,DENTRO,126,0.09,0.0,0
DEPUTADO DAL,UNIÃO,CABACEIRAS DO PARAGUACU,DENTRO,117,0.08,0.0,0
DEPUTADO DAL,UNIÃO,OLINDINA,DENTRO,111,0.08,0.0,0
DEPUTADO DAL,UNIÃO,MARAGOGIPE,DENTRO,110,0.08,0.0,0
DEPUTADO DAL,UNIÃO,ILHEUS,DENTRO,106,0.08,0.0,0
DEPUTADO DAL,UNIÃO,OLIVEIRA DOS BREJINHOS,DENTRO,105,0.07,0.0,0
DEPUTADO DAL,UNIÃO,JUSSARI,DENTRO,105,0.07,0.0,0
DEPUTADO DAL,UNIÃO,CACULE,DENTRO,102,0.07,0.0,0
DEPUTADO DAL,UNIÃO,SANTA LUZIA,DENTRO,94,0.07,0.0,0
DEPUTADO DAL,UNIÃO,LAFAIETE COUTINHO,DENTRO,90,0.06,0.0,0
DEPUTADO DAL,UNIÃO,SAO JOSE DA VITORIA,DENTRO,90,0.06,0.0,0
DEPUTADO DAL,UNIÃO,ENTRE RIOS,DENTRO,86,0.06,0.0,0
DEPUTADO DAL,UNIÃO,ITAGIBA,DENTRO,84,0.06,0.0,0
DEPUTADO DAL,UNIÃO,DOM MACEDO COSTA,DENTRO,84,0.06,0.0,0
DEPUTADO DAL,UNIÃO,GUANAMBI,DENTRO,81,0.06,0.0,0
DEPUTADO DAL,UNIÃO,BOM JESUS DA LAPA,DENTRO,76,0.05,0.0,0
DEPUTADO DAL,UNIÃO,SANTO AMARO,DENTRO,75,0.05,0.0,0
DEPUTADO DAL,UNIÃO,IBIRAPITANGA,DENTRO,74,0.05,0.0,0
DEPUTADO DAL,UNIÃO,SERROLANDIA,DENTRO,74,0.05,0.0,0
DEPUTADO DAL,UNIÃO,MACAJUBA,DENTRO,74,0.05,0.0,0
DEPUTADO DAL,UNIÃO,IPIRA,DENTRO,73,0.05,0.0,0
DEPUTADO DAL,UNIÃO,ITIUBA,DENTRO,72,0.05,0.0,0
DEPUTADO DAL,UNIÃO,AMELIA RODRIGUES,DENTRO,71,0.05,0.0,0
DEPUTADO DAL,UNIÃO,CONCEICAO DO COITE,DENTRO,66,0.05,0.0,0
DEPUTADO DAL,UNIÃO,EUCLIDES DA CUNHA,DENTRO,61,0.04,0.0,0
DEPUTADO DAL,UNIÃO,IGRAPIUNA,DENTRO,61,0.04,0.0,0
DEPUTADO DAL,UNIÃO,NOVA IBIA,DENTRO,58,0.04,0.0,0
DEPUTADO DAL,UNIÃO,PEDRAO,DENTRO,57,0.04,0.0,0
DEPUTADO DAL,UNIÃO,LAPAO,DENTRO,56,0.04,0.0,0
DEPUTADO DAL,UNIÃO,ANTONIO CARDOSO,DENTRO,55,0.04,0.0,0
DEPUTADO DAL,UNIÃO,MORRO DO CHAPEU,DENTRO,55,0.04,0.0,0
DEPUTADO DAL,UNIÃO,BRUMADO,DENTRO,53,0.04,0.0,0
DEPUTADO DAL,UNIÃO,JEREMOABO,DENTRO,53,0.04,0.0,0
DEPUTADO DAL,UNIÃO,SAO GONCALO DOS CAMPOS,DENTRO,50,0.04,0.0,0
DEPUTADO DAL,UNIÃO,SAO FRANCISCO DO CONDE,DENTRO,50,0.04,0.0,0
DEPUTADO DAL,UNIÃO,SERRA PRETA,DENTRO,50,0.04,0.0,0
DEPUTADO DAL,UNIÃO,CONCEICAO DA FEIRA,DENTRO,50,0.04,0.0,0
DEPUTADO DAL,UNIÃO,MACAUBAS,DENTRO,49,0.03,0.0,0
DEPUTADO DAL,UNIÃO,REMANSO,DENTRO,49,0.03,0.0,0
DEPUTADO DAL,UNIÃO,CAMAMU,DENTRO,49,0.03,0.0,0
DEPUTADO DAL,UNIÃO,POJUCA,DENTRO,48,0.03,0.0,0
DEPUTADO DAL,UNIÃO,SAO FELIX,DENTRO,48,0.03,0.0,0
DEPUTADO DAL,UNIÃO,SAO FELIX DO CORIBE,DENTRO,47,0.03,0.0,0
DEPUTADO DAL,UNIÃO,SANTANA,DENTRO,43,0.03,0.0,0
DEPUTADO DAL,UNIÃO,CONCEICAO DO JACUIPE,DENTRO,42,0.03,0.0,0
DEPUTADO DAL,UNIÃO,PALMAS DE MONTE ALTO,DENTRO,42,0.03,0.0,0
DEPUTADO DAL,UNIÃO,MARAU,DENTRO,41,0.03,0.0,0
DEPUTADO DAL,UNIÃO,IRECE,DENTRO,41,0.03,0.0,0
DEPUTADO DAL,UNIÃO,SALINAS DA MARGARIDA,DENTRO,40,0.03,0.0,0
DEPUTADO DAL,UNIÃO,IBIRATAIA,DENTRO,39,0.03,0.0,0
DEPUTADO DAL,UNIÃO,CAPIM GROSSO,DENTRO,39,0.03,0.0,0
DEPUTADO DAL,UNIÃO,ARAMARI,DENTRO,38,0.03,0.0,0
DEPUTADO DAL,UNIÃO,ITAPETINGA,DENTRO,37,0.03,0.0,0
DEPUTADO DAL,UNIÃO,SENHOR DO BONFIM,DENTRO,37,0.03,0.0,0
DEPUTADO DAL,UNIÃO,COCOS,DENTRO,36,0.03,0.0,0
DEPUTADO DAL,UNIÃO,SERRINHA,DENTRO,36,0.03,0.0,0
DEPUTADO DAL,UNIÃO,IBICARAI,DENTRO,36,0.03,0.0,0
DEPUTADO DAL,UNIÃO,CARINHANHA,DENTRO,35,0.02,0.0,0
DEPUTADO DAL,UNIÃO,DIAS D AVILA,DENTRO,33,0.02,0.0,0
DEPUTADO DAL,UNIÃO,AURELINO LEAL,DENTRO,33,0.02,0.0,0
DEPUTADO DAL,UNIÃO,CANAVIEIRAS,DENTRO,32,0.02,0.0,0
DEPUTADO DAL,UNIÃO,MUCUGE,DENTRO,32,0.02,0.0,0
DEPUTADO DAL,UNIÃO,CANDEIAS,DENTRO,31,0.02,0.0,0
DEPUTADO DAL,UNIÃO,MIRANGABA,DENTRO,31,0.02,0.0,0
DEPUTADO DAL,UNIÃO,ITAGI,DENTRO,30,0.02,0.0,0
DEPUTADO DAL,UNIÃO,POTIRAGUA,DENTRO,30,0.02,0.0,0
DEPUTADO DAL,UNIÃO,VARZEA NOVA,DENTRO,29,0.02,0.0,0
DEPUTADO DAL,UNIÃO,PARATINGA,DENTRO,29,0.02,0.0,0
DEPUTADO DAL,UNIÃO,MUNDO NOVO,DENTRO,29,0.02,0.0,0
DEPUTADO DAL,UNIÃO,ITAPARICA,DENTRO,29,0.02,0.0,0
DEPUTADO DAL,UNIÃO,SANTA CRUZ CABRALIA,DENTRO,28,0.02,0.0,0
DEPUTADO DAL,UNIÃO,CARAVELAS,DENTRO,28,0.02,0.0,0
DEPUTADO DAL,UNIÃO,IBITITA,DENTRO,28,0.02,0.0,0
DEPUTADO DAL,UNIÃO,RIBEIRA DO AMPARO,DENTRO,28,0.02,0.0,0
DEPUTADO DAL,UNIÃO,IPIAU,DENTRO,28,0.02,0.0,0
DEPUTADO DAL,UNIÃO,MATA DE SAO JOAO,DENTRO,28,0.02,0.0,0
DEPUTADO DAL,UNIÃO,SAO SEBASTIAO DO PASSE,DENTRO,28,0.02,0.0,0
DEPUTADO DAL,UNIÃO,RIBEIRAO DO LARGO,DENTRO,27,0.02,0.0,0
DEPUTADO DAL,UNIÃO,ITANHEM,DENTRO,26,0.02,0.0,0
DEPUTADO DAL,UNIÃO,CAETITE,DENTRO,26,0.02,0.0,0
DEPUTADO DAL,UNIÃO,JUAZEIRO,DENTRO,26,0.02,0.0,0
DEPUTADO DAL,UNIÃO,PIRAI DO NORTE,DENTRO,25,0.02,0.0,0
DEPUTADO DAL,UNIÃO,CORACAO DE MARIA,DENTRO,25,0.02,0.0,0
DEPUTADO DAL,UNIÃO,BOA VISTA DO TUPIM,DENTRO,24,0.02,0.0,0
DEPUTADO DAL,UNIÃO,DOM BASILIO,DENTRO,24,0.02,0.0,0
DEPUTADO DAL,UNIÃO,IBIRAPUA,DENTRO,23,0.02,0.0,0
DEPUTADO DAL,UNIÃO,SERRA DO RAMALHO,DENTRO,23,0.02,0.0,0
DEPUTADO DAL,UNIÃO,ANAGE,DENTRO,22,0.02,0.0,0
DEPUTADO DAL,UNIÃO,MIGUEL CALMON,DENTRO,22,0.02,0.0,0
DEPUTADO DAL,UNIÃO,MUQUEM DO SAO FRANCISCO,DENTRO,21,0.01,0.0,0
DEPUTADO DAL,UNIÃO,MACARANI,DENTRO,21,0.01,0.0,0
DEPUTADO DAL,UNIÃO,COTEGIPE,DENTRO,21,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BARROCAS,DENTRO,21,0.01,0.0,0
DEPUTADO DAL,UNIÃO,RIBEIRA DO POMBAL,DENTRO,21,0.01,0.0,0
DEPUTADO DAL,UNIÃO,IBICOARA,DENTRO,21,0.01,0.0,0
DEPUTADO DAL,UNIÃO,SEABRA,DENTRO,21,0.01,0.0,0
DEPUTADO DAL,UNIÃO,IRARA,DENTRO,21,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BARRA DO CHOCA,DENTRO,20,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CAPELA DO ALTO ALEGRE,DENTRO,20,0.01,0.0,0
DEPUTADO DAL,UNIÃO,SATIRO DIAS,DENTRO,20,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BROTAS DE MACAUBAS,DENTRO,20,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CONDE,DENTRO,20,0.01,0.0,0
DEPUTADO DAL,UNIÃO,VALENTE,DENTRO,19,0.01,0.0,0
DEPUTADO DAL,UNIÃO,TEOFILANDIA,DENTRO,18,0.01,0.0,0
DEPUTADO DAL,UNIÃO,TUCANO,DENTRO,18,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ITACARE,DENTRO,18,0.01,0.0,0
DEPUTADO DAL,UNIÃO,INHAMBUPE,DENTRO,17,0.01,0.0,0
DEPUTADO DAL,UNIÃO,IGAPORA,DENTRO,17,0.01,0.0,0
DEPUTADO DAL,UNIÃO,TANHACU,DENTRO,17,0.01,0.0,0
DEPUTADO DAL,UNIÃO,APORA,DENTRO,17,0.01,0.0,0
DEPUTADO DAL,UNIÃO,RIO DO PIRES,DENTRO,17,0.01,0.0,0
DEPUTADO DAL,UNIÃO,PARAMIRIM,DENTRO,17,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ARACAS,DENTRO,17,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BOQUIRA,DENTRO,16,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ANTONIO GONCALVES,DENTRO,15,0.01,0.0,0
DEPUTADO DAL,UNIÃO,IRAMAIA,DENTRO,15,0.01,0.0,0
DEPUTADO DAL,UNIÃO,RIO REAL,DENTRO,15,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CENTRAL,DENTRO,15,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CANARANA,DENTRO,15,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ARACI,DENTRO,15,0.01,0.0,0
DEPUTADO DAL,UNIÃO,SOBRADINHO,DENTRO,15,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ITAGIMIRIM,DENTRO,15,0.01,0.0,0
DEPUTADO DAL,UNIÃO,BAIANOPOLIS,DENTRO,14,0.01,0.0,0
DEPUTADO DAL,UNIÃO,TEODORO SAMPAIO,DENTRO,14,0.01,0.0,0
DEPUTADO DAL,UNIÃO,POCOES,DENTRO,14,0.01,0.0,0
DEPUTADO DAL,UNIÃO,JUSSIAPE,DENTRO,14,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ESPLANADA,DENTRO,14,0.01,0.0,0
DEPUTADO DAL,UNIÃO,IBIASSUCE,DENTRO,13,0.01,0.0,0
DEPUTADO DAL,UNIÃO,TERRA NOVA,DENTRO,13,0.01,0.0,0
DEPUTADO DAL,UNIÃO,CARAIBAS,DENTRO,13,0.01,0.0,0
DEPUTADO DAL,UNIÃO,ERICO CARDOSO,DENTRO,13,0.01,0.0,0
